id,store_code,substore_code,sap_store_code,sappayer_store_code,sales_base_code,sales_base_name,pref_code,sales_code,sales_name,intreatment_code,chain_code,chain_name,conflict_code,trading_halts_date,conflict_cl_type,conflict_care_type,shipment_dp_cl,shipment_dp_care,store_name_kanji,store_name_ryaku,store_name_kana,payer_name,postal_code,addr01,addr02,addr03,tel,fax,partner_store_id,deliverynote_no,create_date,discriminator_type,sap_create_date,sap_update_date,update_date,_BATCH_ID_,_BATCH_LAST_RUN_,JJ物販,JJ定期便,クーパー,アルコン,ボシュロム
7413,131193,0,131193,0000131193,49,関西営業２課,27,6650,高田　新,0,,,2,,1,1,71,78,有限会社　新石切コンタクトレンズ,新石切コンタクト,ﾕｳｹﾞﾝｶﾞｲｼｬ ｼﾝｲｼｷﾘｺﾝﾀｸﾄﾚﾝｽﾞ,有限会社　新石切コンタクトレンズ,5798013,大阪府東大阪市西石切町,１丁目１１－１８,新石切メディカルプラザ,0729-82-0614,0729-82-0614,,0,2020-11-25 15:34:35,storemaster,2011-06-06 00:00:00,2026-04-02 00:00:00,2026-05-25 22:30:10,1409.0,2026-05-26 05:10:04,True,True,False,False,True
7414,131311,0,131311,0000131311,49,関西営業２課,27,4489,籾山　恒平,0,,,2,,1,1,71,78,有限会社　スギノコンタクト,有）スギノコンタクト,ﾕｳｹﾞﾝｶﾞｲｼｬ ｽｷﾞﾉｺﾝﾀｸﾄ,有限会社　スギノコンタクト,5900117,大阪府堺市南区高倉台,１丁１４－２０,,0722-92-8030,0722-92-8030,,0,2020-11-25 15:34:35,storemaster,2011-06-06 00:00:00,2026-04-02 00:00:00,2026-05-25 22:30:10,1409.0,2026-05-26 05:10:04,False,False,True,True,True
7415,131337,0,131337,0000131337,7,広島営業所,34,106910,白木　南名,0,,,2,,0,0,74,78,福島生協病院,福島生協病院,ﾌｸｼﾏｾｲｷﾖｳﾋﾞﾖｳｲﾝ,福島生協病院,7330023,広島県広島市西区都町　４２－７,,,082-292-3171,082-294-4551,,0,2020-11-25 15:34:35,storemaster,2011-06-06 00:00:00,2026-04-02 00:00:00,2026-04-27 22:30:09,1409.0,2026-05-26 05:10:04,False,False,False,False,False
7416,131417,0,131417,0000131417,49,関西営業２課,27,4489,籾山　恒平,0,,,2,,1,1,71,78,高田コンタクト,高田コンタクト,ﾀｶﾀﾞｺﾝﾀｸﾄ,高田コンタクト,5928342,大阪府堺市西区浜寺船尾町西,４ー５０８,,0722-65-0120,0722-65-0120,,0,2020-11-25 15:34:35,storemaster,2011-06-06 00:00:00,2026-04-02 00:00:00,2026-05-25 22:30:10,1409.0,2026-05-26 05:10:04,True,False,True,True,False
7417,131441,0,131441,0000131441,7,広島営業所,34,6287,松井　勇樹,0,10,ﾒｶﾞﾈ ﾉ ﾀﾅｶ,2,,1,1,74,78,メガネのタナカ　宮内店（０８５１）,メガネのタナカ宮内店,ﾒｶﾞﾈﾉﾀﾅｶ ﾐﾔｳﾁﾃﾝ (0851),メガネのタナカ　宮内店（０８５１）,7380034,広島県廿日市市宮内,１－１０－６,,0829-39-1355,0829-20-2097,0851,0,2020-11-25 15:34:35,storemaster,2011-06-06 00:00:00,2026-04-02 00:00:00,2026-05-25 22:30:10,1409.0,2026-05-26 05:10:04,True,False,True,True,True
7418,131458,0,131458,0000131458,3,仙台第１営業チーム,7,2899,西島　尚宏,0,,,2,,0,0,75,78,近藤眼科,近藤眼科,ｺﾝﾄﾞｳｶﾞﾝｶ,近藤眼科,9608068,福島市太田町３３－２４,,．　０７,024-531-3113,024-536-4008,,0,2020-11-25 15:34:35,storemaster,2011-06-06 00:00:00,2021-04-02 00:00:00,2022-11-16 22:30:06,1409.0,2026-05-26 05:10:04,False,False,False,True,True
7419,131466,0,131466,0000131466,49,関西営業２課,27,4147,中山　淳也,0,,,2,,1,1,71,78,岡崎眼科,岡崎眼科,ｵｶｻﾞｷｶﾞﾝｶ,岡崎眼科,5610864,大阪府豊中市夕日丘,１－１－３,シユリ豊中２階,06-6848-1001,,,0,2020-11-25 15:34:35,storemaster,2011-06-06 00:00:00,2026-04-02 00:00:00,2026-05-25 22:30:10,1409.0,2026-05-26 05:10:04,True,False,False,False,True
7420,131482,0,131482,0000131482,8,九州営業１課,40,106717,小川　龍太郎,0,,,2,,1,1,74,78,有限会社　エス・アンド・エム,（有）エス＆エム,(ﾕｳ)ｴｽ･ｱﾝﾄﾞ･ｴﾑ,有限会社　エス・アンド・エム,8030836,福岡県北九州市小倉北区中井,２－１４－６　ＹＳクリニックビル２Ｆ,浜之上眼科　内,093-581-3788,093-581-4102,,0,2020-11-25 15:34:35,storemaster,2011-06-06 00:00:00,2026-02-03 00:00:00,2026-05-25 22:30:10,1409.0,2026-05-26 05:10:04,True,False,False,True,True
7421,131520,0,131520,0000131520,29,岡山営業所,33,106720,山内　諒平,0,,,2,,0,0,74,78,有限会社　ひとみコンタクトレンズ,ひとみコンタクト,ﾕｳｹﾞﾝｶﾞｲｼｬ ﾋﾄﾐｺﾝﾀｸﾄﾚﾝｽﾞ,有限会社　ひとみコンタクトレンズ,7101313,岡山県倉敷市真備町川辺,１７９７－１,生田眼科医院隣,0866-98-6996,0866-98-6997,,0,2020-11-25 15:34:35,storemaster,2011-06-06 00:00:00,2026-04-02 00:00:00,2026-05-25 22:30:10,1409.0,2026-05-26 05:10:04,False,False,True,True,True
7422,131546,0,131546,0000131546,22,東海営業１課,21,6090,橋本　祐,0,271,ﾒｶﾞﾈﾄｯﾌﾟ,2,,1,1,71,78,眼鏡市場　岐阜大福,眼鏡市場　岐阜大福,ﾒｶﾞﾈｲﾁﾊﾞ ｷﾞﾌﾀﾞｲﾌｸ,眼鏡市場　岐阜大福,5020934,岐阜県岐阜市大福町６－４６,,店番００３５,058-231-7731,058-231-7731,00035,0,2020-11-25 15:34:35,storemaster,2011-06-06 00:00:00,2023-10-05 00:00:00,2026-05-25 22:30:10,1409.0,2026-05-26 05:10:04,True,False,False,False,True
7423,131600,0,131600,0000131600,24,盛岡営業所,2,5539,古谷　圭,0,,,2,,1,1,75,78,シーボコンタクトレンズ,シーボＣＬ,ｼｰﾎﾞｺﾝﾀｸﾄﾚﾝｽﾞ,シーボコンタクトレンズ,340032,青森県十和田市東四番町,９－７,はし眼科内,0176-25-1184,0176-25-2660,,0,2020-11-25 15:34:35,storemaster,2011-06-06 00:00:00,2026-04-02 00:00:00,2026-05-25 22:30:10,1409.0,2026-05-26 05:10:04,True,False,False,True,True
7424,131626,0,131626,0000131626,24,盛岡営業所,2,5539,古谷　圭,0,,,2,,1,1,75,78,熊谷メディカルサービス,熊谷メディカル,ｸﾏｶﾞｲﾒﾃﾞｨｶﾙｻｰﾋﾞｽ,熊谷メディカルサービス,310802,青森県八戸市小中野,４丁目１番５３号,,0178-72-1111,0178-47-8300,,0,2020-11-25 15:34:35,storemaster,2011-06-06 00:00:00,2026-02-03 00:00:00,2026-05-25 22:30:10,1409.0,2026-05-26 05:10:04,True,False,True,True,True
7425,131634,0,131634,0000131634,18,首都圏営業２課,12,5392,大浦　剛,0,,,2,,1,1,75,78,有限会社ショウメディカル,ショウメディカル,ﾕｳｹﾞﾝｶﾞｲｼｬｼｮｳﾒﾃﾞｨｶﾙ,有限会社ショウメディカル,2600002,千葉県千葉市中央区旭町,４－１２,,043-227-2180,043-227-1967,,0,2020-11-25 15:34:35,storemaster,2011-06-06 00:00:00,2026-04-01 00:00:00,2026-05-25 22:30:10,1409.0,2026-05-26 05:10:04,True,False,False,True,True
7426,131642,0,131642,0000131642,7,広島営業所,34,106910,白木　南名,0,,,2,,1,1,74,78,（有）デイ－．エム．エス出汐コンタクト,（有）デイ－エムエス,(ﾕｳ)ﾃﾞｲ-ｴﾑｴｽ ﾃﾞｼｵｺﾝﾀｸﾄ,（有）デイ－．エム．エス出汐コンタクト,7340001,広島県広島市南区出汐１－３－８,生塩眼科ビル内,,082-251-2845,082-252-6128,,0,2020-11-25 15:34:35,storemaster,2011-06-06 00:00:00,2026-04-02 00:00:00,2026-05-25 22:30:10,1409.0,2026-05-26 05:10:04,False,False,False,True,False
7427,131706,0,131706,0000131706,25,中部営業２課,22,4687,齊藤　拓哉,0,,,2,,0,0,71,78,石井第一コンタクト,石井第一コンタクト,ｲｼｲﾀﾞｲｲﾁｺﾝﾀｸﾄ,石井第一コンタクト,4340042,静岡県浜松市浜北区小松,４４９８ー５,,053-586-4601,053-586-4773,,0,2020-11-25 15:34:35,storemaster,2011-06-06 00:00:00,2019-04-04 00:00:00,2021-02-09 22:30:20,1409.0,2026-05-26 05:10:04,False,False,False,True,False
7428,131714,0,131714,0000131714,25,東海営業２課,22,5872,倉橋　克仁,0,,,2,,1,1,71,78,清水マリンコンタクト,清水マリンコンタクト,ｼﾐｽﾞﾏﾘﾝｺﾝﾀｸﾄ,清水マリンコンタクト,4240809,静岡県静岡市清水区天神１－１１－２４,中村眼科内,,0543-66-8477,0543-66-8949,,0,2020-11-25 15:34:35,storemaster,2011-06-06 00:00:00,2026-04-02 00:00:00,2026-05-25 22:30:10,1409.0,2026-05-26 05:10:04,True,False,True,True,True
7429,131748,0,131748,0000131748,49,関西営業２課,27,4147,中山　淳也,0,,,2,,1,1,71,78,中倉コンタクト,中倉コンタクト,ﾅｶｸﾗｺﾝﾀｳﾄ,中倉コンタクト,5600012,大阪府豊中市上野坂,１丁目１番６号,,06-6854-7034,06-6854-7034,,0,2020-11-25 15:34:35,storemaster,2011-06-06 00:00:00,2026-04-02 00:00:00,2026-05-25 22:30:10,1409.0,2026-05-26 05:10:04,False,False,False,False,False
7430,131763,0,131763,0000317647,257,キーアカウント営業課,11,5350,東　克彦,0,367,ｶﾌﾞ)ｼｰﾄﾞｱｲｻｰﾋﾞｽ,2,,1,1,75,78,上尾コンタクト,上尾コンタクト,ｱｹﾞｵｺﾝﾀｸﾄ,株式会社シードアイサービス,3620037,埼玉県上尾上町,１－１－１５,市川ビル２Ｆ,048-776-2218,048-776-2224,,0,2020-11-25 15:34:35,storemaster,2011-06-06 00:00:00,2026-04-01 00:00:00,2026-05-25 22:30:10,1409.0,2026-05-26 05:10:04,False,False,False,True,False
7431,131801,0,131801,0000131801,7,広島営業所,35,2391,江本　典文,0,,,2,,0,1,74,78,彦島コンタクトレンズ,彦島コンタクトレンズ,ﾋｺｼﾏｺﾝﾀｸﾄﾚﾝｽﾞ,彦島コンタクトレンズ,7500075,山口県下関市彦島江の浦町８ー１４ー２,杉田パールマンション２Ｆ,,083-267-8804,,,0,2020-11-25 15:34:35,storemaster,2011-06-06 09:00:00,2011-07-12 09:00:00,2020-11-26 16:46:44,1409.0,2026-05-26 05:10:04,False,False,False,False,False
7432,131868,0,131868,0000131868,20,松山営業チーム,38,2912,須藤　孝二,0,,,2,,0,0,71,78,キッズ薬局　小坂店,キッズ薬局　小坂店,ｷｯｽﾞﾔｯｷｮｸ ｺｻｶﾃﾝ,キッズ薬局　小坂店,7900963,愛媛県松山市小坂５－７－１０,アングル１ｓｔビル１Ｆ,,089-946-2780,089-946-2940,,0,2020-11-25 15:34:35,storemaster,2011-06-06 00:00:00,2021-04-02 00:00:00,2022-06-24 22:30:05,1409.0,2026-05-26 05:10:04,False,False,False,False,False
7433,131884,0,131884,0000131884,256,沖縄営業チーム,47,2925,橋野　孝治,0,,,2,,0,0,74,78,開南コンタクト,開南コンタクト,ｶｲﾅﾝｺﾝﾀｸﾄ,開南コンタクト,9000014,沖縄県那覇市松尾　２丁目１６－２９,古謝医院眼科内,,098-863-1890,098-869-5988,,0,2020-11-25 15:34:35,storemaster,2011-06-06 00:00:00,2022-04-01 00:00:00,2024-04-24 22:30:10,1409.0,2026-05-26 05:10:04,False,False,False,False,False
7434,131915,0,131915,0000131915,18,首都圏第２営業チーム,11,6170,佐野　利弥,0,,,2,,0,0,75,78,早川医院,早川医院,ﾊﾔｶﾜｲｲﾝ,早川医院,3370042,埼玉県さいたま市見沼区,大字南中野９０－３,,048-685-7757,048-684-7958,,0,2020-11-25 15:34:35,storemaster,2011-06-06 00:00:00,2025-04-02 00:00:00,2026-02-25 22:30:04,1409.0,2026-05-26 05:10:04,False,False,False,False,True
7435,132098,0,132098,0000132098,18,首都圏第２営業チーム,11,6170,佐野　利弥,0,,,2,,0,0,75,78,早川コンタクト,早川コンタクト,ﾊﾔｶﾜｺﾝﾀｸﾄ,早川コンタクト,3500206,埼玉県坂戸市中小坂８９９－５,,,049-282-1186,049-282-1186,,0,2020-11-25 15:34:35,storemaster,2011-06-06 00:00:00,2025-04-02 00:00:00,2026-02-25 22:30:04,1409.0,2026-05-26 05:10:04,False,False,False,False,False
7436,132258,0,132258,0000132258,3,仙台営業所,4,6080,奥西　颯馬,0,,,2,,1,1,75,78,＃仙塩病院眼科外来,仙塩病院眼科外来,ｾﾝｴﾝﾋﾞﾖｳｲﾝｶﾞﾝｶｶﾞｲﾗｲ,＃仙塩病院眼科外来,9850842,宮城県　多賀城市桜木２－１－１,,．　０６,022-367-4111,022-355-4192,,0,2020-11-25 15:34:35,storemaster,2011-06-06 00:00:00,2026-04-01 00:00:00,2026-05-25 22:30:10,1409.0,2026-05-26 05:10:04,False,False,False,False,False
7437,132266,0,132266,0000132266,6,関西営業１課,26,6649,高橋　拓也,0,215,ｼﾝｺｰﾒｶﾞﾈ,2,,1,1,71,78,シンコーメガネ宇治小倉店,シンコー宇治小倉店,ｼﾝｺｰﾒｶﾞﾈｳｼﾞｵｸﾞﾗﾃﾝ,シンコーメガネ宇治小倉店,6110042,京都府宇治市小倉久保１０６－１,,,0774-24-7350,0774-24-7350,,0,2020-11-25 15:34:35,storemaster,2011-06-06 00:00:00,2026-02-03 00:00:00,2026-05-25 22:30:10,1409.0,2026-05-26 05:10:04,True,True,True,True,True
7438,132338,0,132338,0000132338,4,首都圏営業１課,11,6103,渡部　彩乃,0,,,2,,1,1,75,78,八潮コンタクトレンズ（林眼科内）,八潮コンタクト,ﾔｼｵｺﾝﾀｸﾄﾚﾝｽﾞ,八潮コンタクトレンズ（林眼科内）,3400816,埼玉県八潮市中央３－１８－１５,,,048-997-8808,048-998-5431,,0,2020-11-25 15:34:35,storemaster,2011-06-06 00:00:00,2026-04-01 00:00:00,2026-05-25 22:30:10,1409.0,2026-05-26 05:10:04,False,False,False,False,True
7439,132361,0,132361,0000132361,49,関西営業２課,26,4564,吉田　藍香,0,,,2,,1,1,71,78,アライコンタクトレンズ,アライコンタクトレン,ｱﾗｲｺﾝﾀｸﾄﾚﾝｽﾞ,アライコンタクトレンズ,6008381,京都市下京区黒門通四条下ル,下リ松町１５１,,075-801-5920,075-801-5920,,0,2020-11-25 15:34:35,storemaster,2011-06-06 09:00:00,2013-03-29 09:00:00,2020-11-26 16:46:44,1409.0,2026-05-26 05:10:04,False,False,False,False,False
7440,132491,0,132491,0000132491,34,水戸営業所,8,2935,篠原　仁,0,,,2,,0,1,75,78,水戸赤十字病院　管財課,水戸赤十字病院　管財,ﾐﾄｾｷｼﾞﾕｳｼﾞﾋﾞﾖｳｲﾝ ｶﾝｻﾞｲｶ,水戸赤十字病院　管財課,3100011,茨城県水戸市三ノ丸３－１２,,,029-221-5177,,,0,2020-11-25 15:34:35,storemaster,2011-06-06 09:00:00,2011-07-12 09:00:00,2020-11-26 16:46:44,1409.0,2026-05-26 05:10:04,False,False,False,False,False
7441,132562,0,132562,0000132562,49,関西営業２課,30,5657,鈴木　康平,0,,,2,,0,1,71,78,中辻医科器械（株）余剰分,中辻医科器械　余剰分,ﾅｶﾂｼﾞｲｶｷｶｲ ﾖｼﾞｮｳﾌﾞﾝ,中辻医科器械（株）余剰分,6470014,和歌山県新宮市浮島,３－１０,,0735-22-5956,,,0,2020-11-25 15:34:35,storemaster,2011-06-06 00:00:00,2026-04-01 00:00:00,2026-05-25 22:30:10,1409.0,2026-05-26 05:10:04,False,False,False,False,False
7442,132596,0,132596,0000132596,49,関西営業２課,27,6650,高田　新,0,,,2,,1,1,71,78,山村コンタクトレンズ,山村コンタクトレンズ,ﾔﾏﾑﾗｺﾝﾀｸﾄﾚﾝｽﾞ,山村コンタクトレンズ,5770823,大阪府東大阪市金岡,３丁目２７－２５,山村眼科医院内,06-6722-1500,,,0,2020-11-25 15:34:35,storemaster,2011-06-06 00:00:00,2026-04-02 00:00:00,2026-05-25 22:30:10,1409.0,2026-05-26 05:10:04,True,False,False,False,True
7443,132627,0,132627,0000132627,49,関西営業２課,27,6650,高田　新,0,,,2,,1,1,71,78,有限会社　イスレ,有限会社　イスレ,ﾕｳｹﾞﾝｶﾞｲｼｬ ｲｽﾚ,有限会社　イスレ,5810021,大阪府八尾市山本高安町,２－１３－３,高安クリニックビル４Ｆ（小島眼科内）,0729-91-4107,072-997-4386,,0,2020-11-25 15:34:35,storemaster,2011-06-06 00:00:00,2026-04-02 00:00:00,2026-05-25 22:30:10,1409.0,2026-05-26 05:10:04,False,False,True,False,False
7444,132676,0,132676,0000132676,10,西ブロック１課,27,1849,高橋　孝之,0,135,(ｶﾌﾞ) ｾﾞﾉﾝ,2,,1,1,71,78,めがねギャラリー　マイルック江坂店,マイルック　江坂店,ﾒｶﾞﾈｷﾞｬﾗﾘｰ ﾏｲﾙｯｸｴｻｶﾃﾝ,めがねギャラリー　マイルック江坂店,5640051,大阪府吹田市豊津町１－２５,,,06-6384-7175,06-6384-7191,388,78,2020-11-25 15:34:35,storemaster,2011-06-06 09:00:00,2012-04-27 09:00:00,2020-11-26 16:46:44,1409.0,2026-05-26 05:10:04,False,False,False,False,False
7445,132676,1,704499,0000132676,10,西ブロック１課,27,1849,高橋　孝之,0,135,(ｶﾌﾞ) ｾﾞﾉﾝ,2,,1,1,71,78,めがねギャラリー　マイルック江坂店,マイルック江坂店,ﾒｶﾞﾈｷﾞｬﾗﾘｰ ﾏｲﾙｯｸｴｻｶﾃﾝ,めがねギャラリー　マイルック江坂店,5640051,大阪府吹田市豊津町１－２５,,,06-6384-7175,,388,78,2020-11-25 15:34:35,storemaster,2011-06-06 09:00:00,2012-04-27 09:00:00,2020-11-26 16:46:44,1409.0,2026-05-26 05:10:04,False,False,False,False,False
7446,132684,0,132684,0000132684,251,関西第３営業チーム,27,5838,蛭田　義浩,0,,,2,,0,0,71,78,みしま眼科,みしま眼科,ﾐｼﾏｶﾞﾝｶ,みしま眼科,5630032,大阪府池田市石橋１丁目９－１３,リバティハウス石橋２Ｆ,,0727-61-5861,,,0,2020-11-25 15:34:35,storemaster,2011-06-06 00:00:00,2022-04-04 00:00:00,2022-12-08 22:30:12,1409.0,2026-05-26 05:10:04,True,False,True,False,True
7447,132692,0,132692,0000317944,6,関西営業１課,26,6649,高橋　拓也,0,121,ﾒｶﾞﾈｻﾛﾝ ﾜﾀﾅﾍﾞ,2,,1,0,71,78,ポルタコンタクト,ポルタコンタクト,ﾎﾟﾙﾀｺﾝﾀｸﾄ,メガネサロン渡辺本部,6008216,京都市下京区烏丸塩小路下ル,京都駅前地下街（メガネサロン渡辺内）,,075-343-3233,,,0,2020-11-25 15:34:35,storemaster,2011-06-06 00:00:00,2025-04-02 00:00:00,2026-05-25 22:30:10,1409.0,2026-05-26 05:10:04,False,False,False,False,False
7448,132756,0,132756,0000132756,4,首都圏第１営業チーム,13,3034,宮川　貴史,0,,,2,,0,0,71,78,武蔵野レンズ研究所,武蔵野レンズ研,ﾑｻｼﾉﾚﾝｽﾞｹﾝｷｭｳｼﾞｮ,武蔵野レンズ研究所,1800022,東京都武蔵野市境２－１４－１,スィング３０２号,,0422-37-6464,0422-55-7464,,0,2020-11-25 15:34:35,storemaster,2011-06-06 00:00:00,2022-04-04 00:00:00,2022-05-13 22:30:07,1409.0,2026-05-26 05:10:04,True,False,True,True,True
7449,132772,0,132772,0000132772,3,仙台営業所,6,5929,遠藤　雅刀,0,,,2,,1,1,75,78,三友堂病院　眼科,三友堂病院　眼科,ｻﾝﾕｳﾄﾞｳHP,三友堂病院　眼科,9920045,山形県米沢市中央６丁目１－２１９,,,0238-24-3700,0238-24-3709,,0,2020-11-25 15:34:35,storemaster,2011-06-06 00:00:00,2026-04-02 00:00:00,2026-05-25 22:30:10,1409.0,2026-05-26 05:10:04,False,False,False,False,False
7450,132877,0,132877,0000132877,25,東海営業２課,22,5872,倉橋　克仁,0,271,ﾒｶﾞﾈﾄｯﾌﾟ,2,,1,1,71,78,眼鏡市場　富士本店,眼鏡市場　富士本店,ﾒｶﾞﾈｲﾁﾊﾞﾌｼﾞﾎﾝﾃﾝ,眼鏡市場　富士本店,4160906,静岡県富士市本市場町９７８－３,,店番００３３,0545-63-1643,0545-63-1643,00033,0,2020-11-25 15:34:35,storemaster,2011-06-06 00:00:00,2026-04-02 00:00:00,2026-05-25 22:30:10,1409.0,2026-05-26 05:10:04,True,False,False,True,True
7451,132885,0,132885,0000132885,29,岡山営業所,33,2553,浅川　雄三,0,,,2,,1,1,71,78,有限会社　ユナイテッド・オリエント,ユナイテッドオリエン,ﾕ)ﾕﾅｲﾃｯﾄﾞ･ｵﾘｴﾝﾄ,有限会社　ユナイテッド・オリエント,7000861,岡山県岡山市北区清輝橋,２－２－８,ブル－クリニック隣,086-221-1500,086-221-2255,,0,2020-11-25 15:34:35,storemaster,2011-06-06 09:00:00,2012-04-27 09:00:00,2020-11-26 16:46:44,1409.0,2026-05-26 05:10:04,False,False,True,True,True
7452,132893,0,132893,0000132893,34,水戸営業所,8,2935,篠原　仁,0,,,2,,1,1,75,78,県西総合病院　眼科（ＣＬ）,県西総合ＨＰ（ＣＬ）,ｹﾝｾｲｿｳｺﾞｳﾋﾞﾖｳｲﾝ ｶﾞﾝｶ,県西総合病院　眼科（ＣＬ）,3091223,茨城県桜川市鍬田６０４,,,0296-75-3171,,,0,2020-11-25 15:34:35,storemaster,2011-06-06 09:00:00,2013-04-24 09:00:00,2020-11-26 16:46:44,1409.0,2026-05-26 05:10:04,False,False,False,False,False
7453,132908,0,132908,0000132908,29,岡山営業所,33,4370,山口　雅也,0,,,2,,1,1,74,78,有限会社　西大寺コンタクト,西大寺コンタクト,ﾕｳｹﾞﾝｶﾞｲｼｬ ｻｲﾀﾞｲｼﾞｺﾝﾀｸﾄ,有限会社　西大寺コンタクト,7048112,岡山県岡山市東区西大寺上,３－１－２４,喜多嶋眼科隣,086-942-6212,086-942-6956,,0,2020-11-25 15:34:35,storemaster,2011-06-06 00:00:00,2026-04-02 00:00:00,2026-05-25 22:30:10,1409.0,2026-05-26 05:10:04,True,True,False,True,True
7454,132932,0,132932,0000132932,34,水戸営業所,8,3034,宮川　貴史,0,,,2,,1,1,75,78,レイコンタクト（閉店）,レイコンタクト,ﾚｲｺﾝﾀｸﾄ,レイコンタクト（閉店）,3002724,茨城県常総市古間木１９３４－６,佐藤眼科医院隣,,0297-42-6585,0297-42-6585,,0,2020-11-25 15:34:35,storemaster,2011-06-06 09:00:00,2011-07-12 09:00:00,2020-11-26 16:46:44,1409.0,2026-05-26 05:10:04,False,False,True,False,False
7455,133112,0,133112,0000133112,18,首都圏営業２課,12,5392,大浦　剛,0,82,ﾒｶﾞﾈ ﾉ ｱｲｶﾞﾝ,2,,1,1,75,78,メガネの愛眼長浦店,メガネの愛眼長浦,ﾒｶﾞﾈﾉｱｲｶﾞﾝﾅｶﾞｳﾗﾃﾝ,メガネの愛眼長浦店,2990246,千葉県袖ケ浦市長浦駅前,１－７,イオン長浦店１Ｆ,0438-62-2235,0438-63-8887,00083,0,2020-11-25 15:34:35,storemaster,2011-06-06 00:00:00,2026-04-02 00:00:00,2026-05-25 22:30:10,1409.0,2026-05-26 05:10:04,True,False,False,True,True
